"Store","year","month","month_name","split","trading_days","actual_monthly_sales","forecast_monthly_sales","avg_daily_actual","avg_daily_forecast","monthly_error","monthly_ape","upper_95_monthly","lower_95_monthly","excellent_days","poor_days"
10,2014,7,"Jul","train","27","153433","150286","5683","5566","3147","2.05","195376","105196","8","1"
10,2014,8,"Aug","train","26","132166","141008","5083","5423","-8842","6.69","184428","97588","13","3"
10,2014,9,"Sep","train","26","141676","143818","5449","5531","-2142","1.51","187238","100398","12","0"
10,2014,10,"Oct","train","26","146423","143500","5632","5519","2923","2.00","186920","100080","12","1"
10,2014,11,"Nov","train","25","151898","143404","6076","5736","8494","5.59","185154","101654","12","0"
10,2014,12,"Dec","train","25","160481","153705","6419","6148","6776","4.22","195455","111955","3","2"
10,2015,1,"Jan","test","26","140328","144526","5397","5559","-4198","2.99","187946","101106","14","1"
10,2015,2,"Feb","test","24","132959","136139","5540","5672","-3180","2.39","176219","96059","13","1"
10,2015,3,"Mar","test","26","148842","150365","5725","5783","-1523","1.02","193785","106945","12","1"
10,2015,4,"Apr","test","24","143611","136842","5984","5702","6769","4.71","176922","96762","8","2"
10,2015,5,"May","test","23","139903","133873","6083","5821","6030","4.31","172283","95463","15","1"
10,2015,6,"Jun","test","26","156476","154302","6018","5935","2174","1.39","197722","110882","9","1"
10,2015,7,"Jul","test","27","162713","155609","6026","5763","7104","4.37","200699","110519","14","1"
11,2013,1,"Jan","train","12","83650","90352","6971","7529","-6702","8.01","133936","46768","8","2"
11,2013,2,"Feb","train","24","184523","187686","7688","7820","-3163","1.71","274854","100518","16","1"
11,2013,3,"Mar","train","25","223644","199791","8946","7992","23853","10.67","290591","108991","10","5"
11,2013,4,"Apr","train","25","189491","200233","7580","8009","-10742","5.67","291033","109433","14","2"
11,2013,5,"May","train","24","191123","188272","7963","7845","2851","1.49","275440","101104","11","2"
11,2013,6,"Jun","train","25","189908","194552","7596","7782","-4644","2.45","285352","103752","14","1"
11,2013,7,"Jul","train","27","214828","215420","7957","7979","-592","0.28","313484","117356","7","4"
11,2013,8,"Aug","train","27","219462","214735","8128","7953","4727","2.15","312799","116671","14","3"
11,2013,9,"Sep","train","25","179773","193567","7191","7743","-13794","7.67","284367","102767","12","1"
11,2013,10,"Oct","train","26","186272","199521","7164","7674","-13249","7.11","293953","105089","12","3"
11,2013,11,"Nov","train","26","229122","217035","8812","8348","12087","5.28","311467","122603","12","4"
11,2013,12,"Dec","train","24","309290","242702","12887","10113","66588","21.53","329870","155534","6","11"
11,2014,1,"Jan","train","26","184633","201427","7101","7747","-16794","9.10","295859","106995","12","2"
11,2014,2,"Feb","train","24","180880","193255","7537","8052","-12375","6.84","280423","106087","10","2"
11,2014,3,"Mar","train","26","191067","215061","7349","8272","-23994","12.56","309493","120629","9","8"
11,2014,4,"Apr","train","24","202542","197112","8439","8213","5430","2.68","284280","109944","8","5"
11,2014,5,"May","train","25","190621","201711","7625","8068","-11090","5.82","292511","110911","11","3"
11,2014,6,"Jun","train","24","185464","193837","7728","8077","-8373","4.51","281005","106669","13","2"
11,2014,7,"Jul","train","27","207229","220409","7675","8163","-13180","6.36","318473","122345","9","4"
11,2014,8,"Aug","train","26","206909","212852","7958","8187","-5943","2.87","307284","118420","16","1"
11,2014,9,"Sep","train","26","194808","207557","7493","7983","-12749","6.54","301989","113125","11","5"
11,2014,10,"Oct","train","26","190178","205181","7315","7892","-15003","7.89","299613","110749","9","4"
11,2014,11,"Nov","train","25","225203","214542","9008","8582","10661","4.73","305342","123742","14","4"
11,2014,12,"Dec","train","25","305486","259369","12219","10375","46117","15.10","350169","168569","3","11"
11,2015,1,"Jan","test","26","186160","206022","7160","7924","-19862","10.67","300454","111590","7","7"
11,2015,2,"Feb","test","24","177576","198828","7399","8285","-21252","11.97","285996","111660","11","3"
11,2015,3,"Mar","test","26","200507","222913","7712","8574","-22406","11.17","317345","128481","9","6"
11,2015,4,"Apr","test","24","189730","202308","7905","8430","-12578","6.63","289476","115140","5","8"
11,2015,5,"May","test","23","173713","189724","7553","8249","-16011","9.22","273260","106188","10","3"
11,2015,6,"Jun","test","26","193430","217441","7440","8363","-24011","12.41","311873","123009","7","8"
11,2015,7,"Jul","test","27","201875","226285","7477","8381","-24410","12.09","324349","128221","10","6"
12,2013,1,"Jan","train","12","81579","85565","6798","7130","-3986","4.89","127697","43433","2","3"
12,2013,2,"Feb","train","24","163685","172303","6820","7179","-8618","5.26","256567","88039","5","5"
12,2013,3,"Mar","train","25","206639","187511","8266","7500","19128","9.26","275286","99736","6","5"
12,2013,4,"Apr","train","25","179129","185141","7165","7406","-6012","3.36","272916","97366","8","5"
12,2013,5,"May","train","24","176205","173772","7342","7241","2433","1.38","258036","89508","7","3"
12,2013,6,"Jun","train","25","179118","182908","7165","7316","-3790","2.12","270683","95133","6","4"
12,2013,7,"Jul","train","27","194338","197905","7198","7330","-3567","1.84","292702","103108","9","8"
12,2013,8,"Aug","train","27","201151","195699","7450","7248","5452","2.71","290496","100902","6","3"
12,2013,9,"Sep","train","25","170648","181845","6826","7274","-11197","6.56","269620","94070","4","7"
12,2013,10,"Oct","train","26","181609","187045","6985","7194","-5436","2.99","278331","95759","8","4"
12,2013,11,"Nov","train","26","202947","200154","7806","7698","2793","1.38","291440","108868","10","3"
12,2013,12,"Dec","train","24","231971","206658","9665","8611","25313","10.91","290922","122394","7","7"
12,2014,1,"Jan","train","26","184658","190370","7102","7322","-5712","3.09","281656","99084","6","6"
12,2014,2,"Feb","train","24","173857","177423","7244","7393","-3566","2.05","261687","93159","6","5"
12,2014,3,"Mar","train","26","189024","202149","7270","7775","-13125","6.94","293435","110863","7","7"
12,2014,4,"Apr","train","24","186283","181476","7762","7562","4807","2.58","265740","97212","5","8"
12,2014,5,"May","train","25","181522","186989","7261","7480","-5467","3.01","274764","99214","9","6"
12,2014,6,"Jun","train","24","182962","181861","7623","7578","1101","0.60","266125","97597","8","4"
12,2014,7,"Jul","train","27","194911","201910","7219","7478","-6999","3.59","296707","107113","10","5"
12,2014,8,"Aug","train","26","184713","194143","7104","7467","-9430","5.11","285429","102857","9","6"
12,2014,9,"Sep","train","26","191494","194779","7365","7492","-3285","1.72","286065","103493","6","7"
12,2014,10,"Oct","train","26","185170","192198","7122","7392","-7028","3.80","283484","100912","13","3"
12,2014,11,"Nov","train","25","212704","197958","8508","7918","14746","6.93","285733","110183","9","3"
12,2014,12,"Dec","train","25","241991","220568","9680","8823","21423","8.85","308343","132793","7","7"
12,2015,1,"Jan","test","26","203081","194937","7811","7498","8144","4.01","286223","103651","6","3"
12,2015,2,"Feb","test","24","169472","182542","7061","7606","-13070","7.71","266806","98278","9","6"
12,2015,3,"Mar","test","26","213958","209072","8229","8041","4886","2.28","300358","117786","7","4"
12,2015,4,"Apr","test","24","199217","186205","8301","7759","13012","6.53","270469","101941","3","9"
12,2015,5,"May","test","23","180761","175515","7859","7631","5246","2.90","256268","94762","8","2"
12,2015,6,"Jun","test","26","210906","204267","8112","7856","6639","3.15","295553","112981","5","9"
12,2015,7,"Jul","test","27","202658","207266","7506","7677","-4608","2.27","302063","112469","8","3"
13,2013,1,"Jan","train","12","56964","58689","4747","4891","-1725","3.03","94785","22593","2","3"
13,2013,2,"Feb","train","24","105690","113038","4404","4710","-7348","6.95","185230","40846","6","9"
13,2013,3,"Mar","train","25","127739","122002","5110","4880","5737","4.49","197202","46802","6","7"
13,2013,4,"Apr","train","25","124740","126398","4990","5056","-1658","1.33","201598","51198","7","10"
13,2013,5,"May","train","23","120194","113393","5226","4930","6801","5.66","182577","44209","5","4"
13,2013,6,"Jun","train","25","113364","120920","4535","4837","-7556","6.67","196120","45720","9","8"
13,2013,7,"Jul","train","27","141195","138763","5229","5139","2432","1.72","219979","57547","2","13"
13,2013,8,"Aug","train","25","124420","124508","4977","4980","-88","0.07","199708","49308","7","11"
13,2013,9,"Sep","train","25","112776","119424","4511","4777","-6648","5.89","194624","44224","6","12"
13,2013,10,"Oct","train","26","125867","127549","4841","4906","-1682","1.34","205757","49341","6","7"
13,2013,11,"Nov","train","25","122862","123113","4914","4925","-251","0.20","198313","47913","5","7"
13,2013,12,"Dec","train","24","141865","132502","5911","5521","9363","6.60","204694","60310","3","10"
13,2014,1,"Jan","train","25","126647","124042","5066","4962","2605","2.06","199242","48842","4","12"
13,2014,2,"Feb","train","24","113748","115957","4740","4832","-2209","1.94","188149","43765","3","9"
13,2014,3,"Mar","train","26","124687","131009","4796","5039","-6322","5.07","209217","52801","5","11"
13,2014,4,"Apr","train","24","132123","123066","5505","5128","9057","6.85","195258","50874","2","10"
13,2014,5,"May","train","25","121407","126706","4856","5068","-5299","4.36","201906","51506","8","6"
13,2014,6,"Jun","train","23","119828","115017","5210","5001","4811","4.01","184201","45833","3","9"
13,2015,1,"Jan","test","25","137944","126329","5518","5053","11615","8.42","201529","51129","7","5"
13,2015,2,"Feb","test","24","113496","117397","4729","4892","-3901","3.44","189589","45205","6","7"
13,2015,3,"Mar","test","26","132195","133143","5084","5121","-948","0.72","211351","54935","8","7"
13,2015,4,"Apr","test","24","135248","124041","5635","5168","11207","8.29","196233","51849","5","11"
13,2015,5,"May","test","23","113864","116847","4951","5080","-2983","2.62","186031","47663","10","5"
13,2015,6,"Jun","test","25","126034","127417","5041","5097","-1383","1.10","202617","52217","6","8"
13,2015,7,"Jul","test","27","147890","142439","5477","5276","5451","3.69","223655","61223","3","12"
14,2013,1,"Jan","train","12","62409","64036","5201","5336","-1627","2.61","88504","39568","8","1"
14,2013,2,"Feb","train","24","126643","128818","5277","5367","-2175","1.72","177754","79882","12","2"
14,2013,3,"Mar","train","25","144258","136536","5770","5461","7722","5.35","187511","85561","8","3"
14,2013,4,"Apr","train","25","132499","136892","5300","5476","-4393","3.32","187867","85917","11","2"
14,2013,5,"May","train","23","131501","125675","5717","5464","5826","4.43","172572","78778","10","0"
14,2013,6,"Jun","train","25","132249","136554","5290","5462","-4305","3.26","187529","85579","9","4"
14,2013,7,"Jul","train","27","150115","147615","5560","5467","2500","1.67","202668","92562","7","3"
14,2013,8,"Aug","train","27","130518","138826","4834","5142","-8308","6.37","193879","83773","10","6"
14,2013,9,"Sep","train","25","124327","134161","4973","5366","-9834","7.91","185136","83186","9","5"
14,2013,10,"Oct","train","26","132883","138415","5111","5324","-5532","4.16","191429","85401","13","2"
14,2013,11,"Nov","train","25","136567","136911","5463","5476","-344","0.25","187886","85936","9","3"
14,2013,12,"Dec","train","24","157927","145151","6580","6048","12776","8.09","194087","96215","5","3"
14,2014,1,"Jan","train","26","138710","141799","5335","5454","-3089","2.23","194813","88785","11","3"
14,2014,2,"Feb","train","24","128650","131430","5360","5476","-2780","2.16","180366","82494","12","2"
14,2014,3,"Mar","train","26","145048","146308","5579","5627","-1260","0.87","199322","93294","7","3"
14,2014,4,"Apr","train","24","137274","132299","5720","5512","4975","3.62","181235","83363","10","1"
14,2014,5,"May","train","25","138040","138831","5522","5553","-791","0.57","189806","87856","12","3"
14,2014,6,"Jun","train","23","139821","129984","6079","5651","9837","7.04","176881","83087","7","2"
14,2014,7,"Jul","train","27","141099","149163","5226","5525","-8064","5.72","204216","94110","14","2"
14,2014,8,"Aug","train","26","133832","136451","5147","5248","-2619","1.96","189465","83437","10","3"
14,2014,9,"Sep","train","26","141173","142670","5430","5487","-1497","1.06","195684","89656","9","4"
14,2014,10,"Oct","train","26","137824","140883","5301","5419","-3059","2.22","193897","87869","11","2"
14,2014,11,"Nov","train","24","142674","135964","5945","5665","6710","4.70","184900","87028","11","0"
14,2014,12,"Dec","train","25","162781","153442","6511","6138","9339","5.74","204417","102467","4","5"
14,2015,1,"Jan","test","26","140832","142650","5417","5487","-1818","1.29","195664","89636","13","2"
14,2015,2,"Feb","test","24","125147","134052","5214","5586","-8905","7.12","182988","85116","13","4"
14,2015,3,"Mar","test","26","147756","151513","5683","5827","-3757","2.54","204527","98499","9","1"
14,2015,4,"Apr","test","24","135969","134541","5665","5606","1428","1.05","183477","85605","8","3"
14,2015,5,"May","test","23","133503","128386","5804","5582","5117","3.83","175283","81489","11","1"
14,2015,6,"Jun","test","25","148241","145768","5930","5831","2473","1.67","196743","94793","9","2"
14,2015,7,"Jul","test","27","140769","152033","5214","5631","-11264","8.00","207086","96980","13","3"
15,2013,1,"Jan","train","12","69815","75177","5818","6265","-5362","7.68","108861","41493","8","2"
15,2013,2,"Feb","train","24","145423","151828","6059","6326","-6405","4.40","219196","84460","8","4"
15,2013,3,"Mar","train","25","176328","164468","7053","6579","11860","6.73","234643","94293","10","4"
15,2013,4,"Apr","train","25","153697","161693","6148","6468","-7996","5.20","231868","91518","14","5"
15,2013,5,"May","train","24","158928","155667","6622","6486","3261","2.05","223035","88299","12","0"
15,2013,6,"Jun","train","25","156117","161998","6245","6480","-5881","3.77","232173","91823","13","4"
15,2013,7,"Jul","train","27","174957","174467","6480","6462","490","0.28","250256","98678","8","6"
15,2013,8,"Aug","train","27","180886","177324","6699","6568","3562","1.97","253113","101535","11","4"
15,2013,9,"Sep","train","25","153994","159280","6160","6371","-5286","3.43","229455","89105","9","3"
15,2013,10,"Oct","train","26","152617","160982","5870","6192","-8365","5.48","233964","88000","11","4"
15,2013,11,"Nov","train","26","171804","172539","6608","6636","-735","0.43","245521","99557","13","3"
15,2013,12,"Dec","train","24","198386","179704","8266","7488","18682","9.42","247072","112336","5","6"
15,2014,1,"Jan","train","26","164439","168154","6325","6467","-3715","2.26","241136","95172","8","5"
15,2014,2,"Feb","train","24","153110","156580","6380","6524","-3470","2.27","223948","89212","7","6"
15,2014,3,"Mar","train","26","169871","177278","6534","6818","-7407","4.36","250260","104296","6","9"
15,2014,4,"Apr","train","24","164651","158248","6860","6594","6403","3.89","225616","90880","8","7"
