"Store","Date","actual_sales","split","ts_forecast","ma_forecast","ensemble_forecast","ts_blend_weight","ma_blend_weight","ensemble_error","abs_error","ape","upper_95","lower_95"
1,"2013-12-21",8043,"train","6461","5004","5749","0.511","0.489","2294","2294","28.52","7522","3976"
1,"2013-12-23",9528,"train","6700","5244","5988","0.511","0.489","3540","3540","37.15","7761","4215"
1,"2013-12-24",3204,"train","6201","4744","5489","0.511","0.489","-2285","2285","71.32","7262","3716"
1,"2013-12-27",6110,"train","6281","4825","5569","0.511","0.489","541","541","8.85","7342","3796"
1,"2013-12-28",5659,"train","6460","5004","5748","0.511","0.489","-89","89","1.57","7521","3975"
1,"2013-12-30",7193,"train","6699","5244","5988","0.511","0.489","1205","1205","16.75","7761","4215"
1,"2013-12-31",2362,"train","6200","4744","5488","0.511","0.489","-3126","3126","132.35","7261","3715"
1,"2014-01-02",4969,"train","4360","4510","4433","0.511","0.489","536","536","10.79","6206","2660"
1,"2014-01-03",4190,"train","4675","4825","4748","0.511","0.489","-558","558","13.32","6521","2975"
1,"2014-01-04",5173,"train","4854","5004","4927","0.511","0.489","246","246","4.76","6700","3154"
1,"2014-01-06",6194,"train","5093","5244","5167","0.511","0.489","1027","1027","16.58","6940","3394"
1,"2014-01-07",5539,"train","4594","4744","4667","0.511","0.489","872","872","15.74","6440","2894"
1,"2014-01-08",4931,"train","4447","4596","4520","0.511","0.489","411","411","8.34","6293","2747"
1,"2014-01-09",4396,"train","4359","4510","4433","0.511","0.489","-37","37","0.84","6206","2660"
1,"2014-01-10",4486,"train","4674","4825","4748","0.511","0.489","-262","262","5.84","6521","2975"
1,"2014-01-11",4454,"train","4852","5004","4926","0.511","0.489","-472","472","10.60","6699","3153"
1,"2014-01-13",3994,"train","5092","5244","5166","0.511","0.489","-1172","1172","29.34","6939","3393"
1,"2014-01-14",3621,"train","4593","4744","4667","0.511","0.489","-1046","1046","28.89","6440","2894"
1,"2014-01-15",3776,"train","4446","4596","4519","0.511","0.489","-743","743","19.68","6292","2746"
1,"2014-01-16",3632,"train","4357","4510","4432","0.511","0.489","-800","800","22.03","6205","2659"
1,"2014-01-17",3803,"train","4672","4825","4747","0.511","0.489","-944","944","24.82","6520","2974"
1,"2014-01-18",5128,"train","4851","5004","4926","0.511","0.489","202","202","3.94","6699","3153"
1,"2014-01-20",6148,"train","5091","5244","5166","0.511","0.489","982","982","15.97","6939","3393"
1,"2014-01-21",5151,"train","4592","4744","4666","0.511","0.489","485","485","9.42","6439","2893"
1,"2014-01-22",4562,"train","4444","4596","4518","0.511","0.489","44","44","0.96","6291","2745"
1,"2014-01-23",4597,"train","4356","4510","4431","0.511","0.489","166","166","3.61","6204","2658"
1,"2014-01-24",5098,"train","4671","4825","4746","0.511","0.489","352","352","6.90","6519","2973"
1,"2014-01-25",4546,"train","4850","5004","4925","0.511","0.489","-379","379","8.34","6698","3152"
1,"2014-01-27",3601,"train","5090","5244","5165","0.511","0.489","-1564","1564","43.43","6938","3392"
1,"2014-01-28",3581,"train","4590","4744","4665","0.511","0.489","-1084","1084","30.27","6438","2892"
1,"2014-01-29",3789,"train","4443","4596","4518","0.511","0.489","-729","729","19.24","6291","2745"
1,"2014-01-30",4549,"train","4355","4510","4431","0.511","0.489","118","118","2.59","6204","2658"
1,"2014-01-31",4906,"train","4670","4825","4746","0.511","0.489","160","160","3.26","6519","2973"
1,"2014-02-01",5292,"train","5060","5004","5033","0.511","0.489","259","259","4.89","6806","3260"
1,"2014-02-03",5839,"train","5300","5244","5273","0.511","0.489","566","566","9.69","7046","3500"
1,"2014-02-04",5540,"train","4801","4744","4773","0.511","0.489","767","767","13.84","6546","3000"
1,"2014-02-05",5031,"train","4654","4596","4626","0.511","0.489","405","405","8.05","6399","2853"
1,"2014-02-06",4823,"train","4566","4510","4539","0.511","0.489","284","284","5.89","6312","2766"
1,"2014-02-07",5596,"train","4880","4825","4853","0.511","0.489","743","743","13.28","6626","3080"
1,"2014-02-08",4726,"train","5059","5004","5032","0.511","0.489","-306","306","6.47","6805","3259"
1,"2014-02-10",3591,"train","5299","5244","5272","0.511","0.489","-1681","1681","46.81","7045","3499"
1,"2014-02-11",3461,"train","4800","4744","4773","0.511","0.489","-1312","1312","37.91","6546","3000"
1,"2014-02-12",3662,"train","4653","4596","4625","0.511","0.489","-963","963","26.30","6398","2852"
1,"2014-02-13",3638,"train","4564","4510","4538","0.511","0.489","-900","900","24.74","6311","2765"
1,"2014-02-14",4647,"train","4879","4825","4853","0.511","0.489","-206","206","4.43","6626","3080"
1,"2014-02-15",5258,"train","5058","5004","5032","0.511","0.489","226","226","4.30","6805","3259"
1,"2014-02-17",5393,"train","5298","5244","5272","0.511","0.489","121","121","2.24","7045","3499"
1,"2014-02-18",4602,"train","4798","4744","4772","0.511","0.489","-170","170","3.69","6545","2999"
1,"2014-02-19",4935,"train","4651","4596","4624","0.511","0.489","311","311","6.30","6397","2851"
1,"2014-02-20",4563,"train","4563","4510","4537","0.511","0.489","26","26","0.57","6310","2764"
1,"2014-02-21",4727,"train","4878","4825","4852","0.511","0.489","-125","125","2.64","6625","3079"
1,"2014-02-22",4820,"train","5057","5004","5031","0.511","0.489","-211","211","4.38","6804","3258"
1,"2014-02-24",3826,"train","5296","5244","5271","0.511","0.489","-1445","1445","37.77","7044","3498"
1,"2014-02-25",3499,"train","4797","4744","4771","0.511","0.489","-1272","1272","36.35","6544","2998"
1,"2014-02-26",4108,"train","4650","4596","4624","0.511","0.489","-516","516","12.56","6397","2851"
1,"2014-02-27",3826,"train","4562","4510","4537","0.511","0.489","-711","711","18.58","6310","2764"
1,"2014-02-28",5031,"train","4877","4825","4852","0.511","0.489","179","179","3.56","6625","3079"
1,"2014-03-01",5307,"train","5281","5004","5146","0.511","0.489","161","161","3.03","6919","3373"
1,"2014-03-03",6198,"train","5521","5244","5386","0.511","0.489","812","812","13.10","7159","3613"
1,"2014-03-04",5397,"train","5022","4744","4886","0.511","0.489","511","511","9.47","6659","3113"
1,"2014-03-05",4916,"train","4875","4596","4739","0.511","0.489","177","177","3.60","6512","2966"
1,"2014-03-06",4585,"train","4786","4510","4651","0.511","0.489","-66","66","1.44","6424","2878"
1,"2014-03-07",5340,"train","5101","4825","4966","0.511","0.489","374","374","7.00","6739","3193"
1,"2014-03-08",4400,"train","5280","5004","5145","0.511","0.489","-745","745","16.93","6918","3372"
1,"2014-03-10",3573,"train","5520","5244","5385","0.511","0.489","-1812","1812","50.71","7158","3612"
1,"2014-03-11",3588,"train","5021","4744","4886","0.511","0.489","-1298","1298","36.18","6659","3113"
1,"2014-03-12",3805,"train","4873","4596","4738","0.511","0.489","-933","933","24.52","6511","2965"
1,"2014-03-13",3224,"train","4785","4510","4651","0.511","0.489","-1427","1427","44.26","6424","2878"
1,"2014-03-14",3883,"train","5100","4825","4966","0.511","0.489","-1083","1083","27.89","6739","3193"
1,"2014-03-15",5042,"train","5279","5004","5145","0.511","0.489","-103","103","2.04","6918","3372"
1,"2014-03-17",5563,"train","5519","5244","5385","0.511","0.489","178","178","3.20","7158","3612"
1,"2014-03-18",5200,"train","5019","4744","4885","0.511","0.489","315","315","6.06","6658","3112"
1,"2014-03-19",4036,"train","4872","4596","4737","0.511","0.489","-701","701","17.37","6510","2964"
1,"2014-03-20",4023,"train","4784","4510","4650","0.511","0.489","-627","627","15.59","6423","2877"
1,"2014-03-21",4510,"train","5099","4825","4965","0.511","0.489","-455","455","10.09","6738","3192"
1,"2014-03-22",5241,"train","5277","5004","5144","0.511","0.489","97","97","1.85","6917","3371"
1,"2014-03-24",3850,"train","5517","5244","5384","0.511","0.489","-1534","1534","39.84","7157","3611"
1,"2014-03-25",3136,"train","5018","4744","4884","0.511","0.489","-1748","1748","55.74","6657","3111"
1,"2014-03-26",3225,"train","4871","4596","4737","0.511","0.489","-1512","1512","46.88","6510","2964"
1,"2014-03-27",3847,"train","4783","4510","4650","0.511","0.489","-803","803","20.87","6423","2877"
1,"2014-03-28",3987,"train","5097","4825","4964","0.511","0.489","-977","977","24.50","6737","3191"
1,"2014-03-29",4583,"train","5276","5004","5143","0.511","0.489","-560","560","12.22","6916","3370"
1,"2014-03-31",6008,"train","5516","5244","5383","0.511","0.489","625","625","10.40","7156","3610"
1,"2014-04-01",5407,"train","4652","4744","4697","0.511","0.489","710","710","13.13","6470","2924"
1,"2014-04-02",4834,"train","4505","4596","4549","0.511","0.489","285","285","5.90","6322","2776"
1,"2014-04-03",4556,"train","4416","4510","4462","0.511","0.489","94","94","2.06","6235","2689"
1,"2014-04-04",4738,"train","4731","4825","4777","0.511","0.489","-39","39","0.82","6550","3004"
1,"2014-04-05",4599,"train","4910","5004","4956","0.511","0.489","-357","357","7.76","6729","3183"
1,"2014-04-07",3751,"train","5150","5244","5196","0.511","0.489","-1445","1445","38.52","6969","3423"
1,"2014-04-08",3990,"train","4650","4744","4696","0.511","0.489","-706","706","17.69","6469","2923"
1,"2014-04-09",3919,"train","4503","4596","4548","0.511","0.489","-629","629","16.05","6321","2775"
1,"2014-04-10",3948,"train","4415","4510","4461","0.511","0.489","-513","513","12.99","6234","2688"
1,"2014-04-11",3733,"train","4730","4825","4776","0.511","0.489","-1043","1043","27.94","6549","3003"
1,"2014-04-12",4435,"train","4909","5004","4955","0.511","0.489","-520","520","11.72","6728","3182"
1,"2014-04-14",6803,"train","5148","5244","5195","0.511","0.489","1608","1608","23.64","6968","3422"
1,"2014-04-15",6196,"train","4649","4744","4695","0.511","0.489","1501","1501","24.23","6468","2922"
1,"2014-04-16",6381,"train","4502","4596","4548","0.511","0.489","1833","1833","28.73","6321","2775"
1,"2014-04-17",6160,"train","4414","4510","4461","0.511","0.489","1699","1699","27.58","6234","2688"
1,"2014-04-19",5871,"train","4908","5004","4955","0.511","0.489","916","916","15.60","6728","3182"
1,"2014-04-22",4133,"train","4648","4744","4695","0.511","0.489","-562","562","13.60","6468","2922"
1,"2014-04-23",3482,"train","4501","4596","4547","0.511","0.489","-1065","1065","30.59","6320","2774"
1,"2014-04-24",3376,"train","4413","4510","4460","0.511","0.489","-1084","1084","32.11","6233","2687"
1,"2014-04-25",3710,"train","4728","4825","4775","0.511","0.489","-1065","1065","28.71","6548","3002"
1,"2014-04-26",3989,"train","4906","5004","4954","0.511","0.489","-965","965","24.19","6727","3181"
1,"2014-04-28",5488,"train","5146","5244","5194","0.511","0.489","294","294","5.36","6967","3421"
1,"2014-04-29",5923,"train","4647","4744","4694","0.511","0.489","1229","1229","20.75","6467","2921"
1,"2014-04-30",5870,"train","4500","4596","4547","0.511","0.489","1323","1323","22.54","6320","2774"
1,"2014-05-02",6790,"train","4888","4825","4857","0.511","0.489","1933","1933","28.47","6630","3084"
1,"2014-05-03",5498,"train","5066","5004","5036","0.511","0.489","462","462","8.40","6809","3263"
1,"2014-05-05",5325,"train","5306","5244","5276","0.511","0.489","49","49","0.92","7049","3503"
1,"2014-05-06",5055,"train","4807","4744","4776","0.511","0.489","279","279","5.52","6549","3003"
1,"2014-05-07",5075,"train","4660","4596","4629","0.511","0.489","446","446","8.79","6402","2856"
1,"2014-05-08",5222,"train","4572","4510","4542","0.511","0.489","680","680","13.02","6315","2769"
1,"2014-05-09",5237,"train","4886","4825","4856","0.511","0.489","381","381","7.28","6629","3083"
1,"2014-05-10",5996,"train","5065","5004","5035","0.511","0.489","961","961","16.03","6808","3262"
1,"2014-05-12",3957,"train","5305","5244","5275","0.511","0.489","-1318","1318","33.31","7048","3502"
1,"2014-05-13",3535,"train","4806","4744","4776","0.511","0.489","-1241","1241","35.11","6549","3003"
1,"2014-05-14",3710,"train","4658","4596","4628","0.511","0.489","-918","918","24.74","6401","2855"
1,"2014-05-15",3589,"train","4570","4510","4541","0.511","0.489","-952","952","26.53","6314","2768"
1,"2014-05-16",3863,"train","4885","4825","4856","0.511","0.489","-993","993","25.71","6629","3083"
1,"2014-05-17",3785,"train","5064","5004","5035","0.511","0.489","-1250","1250","33.03","6808","3262"
1,"2014-05-19",5637,"train","5304","5244","5275","0.511","0.489","362","362","6.42","7048","3502"
1,"2014-05-20",4909,"train","4804","4744","4775","0.511","0.489","134","134","2.73","6548","3002"
1,"2014-05-21",4298,"train","4657","4596","4627","0.511","0.489","-329","329","7.65","6400","2854"
1,"2014-05-22",3801,"train","4569","4510","4540","0.511","0.489","-739","739","19.44","6313","2767"
1,"2014-05-23",4968,"train","4884","4825","4855","0.511","0.489","113","113","2.27","6628","3082"
1,"2014-05-24",4574,"train","5063","5004","5034","0.511","0.489","-460","460","10.06","6807","3261"
1,"2014-05-26",3912,"train","5302","5244","5274","0.511","0.489","-1362","1362","34.82","7047","3501"
1,"2014-05-27",3971,"train","4803","4744","4774","0.511","0.489","-803","803","20.22","6547","3001"
1,"2014-05-28",4616,"train","4656","4596","4627","0.511","0.489","-11","11","0.24","6400","2854"
1,"2014-05-30",5407,"train","4883","4825","4855","0.511","0.489","552","552","10.21","6628","3082"
1,"2014-05-31",4985,"train","5061","5004","5033","0.511","0.489","-48","48","0.96","6806","3260"
1,"2014-06-02",6071,"train","4999","5244","5119","0.511","0.489","952","952","15.68","6892","3346"
1,"2014-06-03",5614,"train","4500","4744","4619","0.511","0.489","995","995","17.72","6392","2846"
1,"2014-06-04",5229,"train","4353","4596","4472","0.511","0.489","757","757","14.48","6245","2699"
1,"2014-06-05",5278,"train","4265","4510","4385","0.511","0.489","893","893","16.92","6158","2612"
1,"2014-06-06",4957,"train","4579","4825","4699","0.511","0.489","258","258","5.20","6472","2926"
1,"2014-06-07",4923,"train","4758","5004","4878","0.511","0.489","45","45","0.91","6651","3105"
1,"2014-06-10",4607,"train","4499","4744","4619","0.511","0.489","-12","12","0.26","6392","2846"
1,"2014-06-11",4207,"train","4352","4596","4471","0.511","0.489","-264","264","6.28","6244","2698"
1,"2014-06-12",3702,"train","4264","4510","4384","0.511","0.489","-682","682","18.42","6157","2611"
1,"2014-06-13",3901,"train","4578","4825","4699","0.511","0.489","-798","798","20.46","6472","2926"
1,"2014-06-14",4757,"train","4757","5004","4878","0.511","0.489","-121","121","2.54","6651","3105"
1,"2014-06-16",4788,"train","4997","5244","5118","0.511","0.489","-330","330","6.89","6891","3345"
1,"2014-06-17",5770,"train","4498","4744","4618","0.511","0.489","1152","1152","19.97","6391","2845"
1,"2014-06-18",5256,"train","4350","4596","4470","0.511","0.489","786","786","14.95","6243","2697"
1,"2014-06-20",6362,"train","4577","4825","4698","0.511","0.489","1664","1664","26.16","6471","2925"
1,"2014-06-21",3982,"train","4756","5004","4877","0.511","0.489","-895","895","22.48","6650","3104"
1,"2014-06-23",3755,"train","4996","5244","5117","0.511","0.489","-1362","1362","36.27","6890","3344"
1,"2014-06-24",3351,"train","4497","4744","4618","0.511","0.489","-1267","1267","37.81","6391","2845"
1,"2014-06-25",3727,"train","4349","4596","4470","0.511","0.489","-743","743","19.94","6243","2697"
1,"2014-06-26",2749,"train","4261","4510","4383","0.511","0.489","-1634","1634","59.44","6156","2610"
1,"2014-06-27",4019,"train","4576","4825","4698","0.511","0.489","-679","679","16.89","6471","2925"
1,"2014-06-28",5162,"train","4755","5004","4877","0.511","0.489","285","285","5.52","6650","3104"
1,"2014-06-30",5738,"train","4995","5244","5117","0.511","0.489","621","621","10.82","6890","3344"
1,"2014-07-01",5138,"train","4532","4744","4636","0.511","0.489","502","502","9.77","6409","2863"
1,"2014-07-02",5161,"train","4385","4596","4488","0.511","0.489","673","673","13.04","6261","2715"
1,"2014-07-03",4756,"train","4297","4510","4401","0.511","0.489","355","355","7.46","6174","2628"
1,"2014-07-04",4025,"train","4612","4825","4716","0.511","0.489","-691","691","17.17","6489","2943"
1,"2014-07-05",5176,"train","4790","5004","4895","0.511","0.489","281","281","5.43","6668","3122"
1,"2014-07-07",4223,"train","5030","5244","5135","0.511","0.489","-912","912","21.60","6908","3362"
1,"2014-07-08",4081,"train","4531","4744","4635","0.511","0.489","-554","554","13.58","6408","2862"
1,"2014-07-09",3547,"train","4384","4596","4488","0.511","0.489","-941","941","26.53","6261","2715"
1,"2014-07-10",3741,"train","4296","4510","4401","0.511","0.489","-660","660","17.64","6174","2628"
1,"2014-07-11",4020,"train","4610","4825","4715","0.511","0.489","-695","695","17.29","6488","2942"
1,"2014-07-12",4409,"train","4789","5004","4894","0.511","0.489","-485","485","11.00","6667","3121"
1,"2014-07-14",5083,"train","5029","5244","5134","0.511","0.489","-51","51","1.00","6907","3361"
1,"2014-07-15",5298,"train","4530","4744","4635","0.511","0.489","663","663","12.51","6408","2862"
1,"2014-07-16",5424,"train","4383","4596","4487","0.511","0.489","937","937","17.28","6260","2714"
